,Latitude,Longitude,Comments,Name,Cat,Address,City,St,Zip
809,42.331361,-111.1386,"6931 ft elev, Northbound: 6 percent grade for 2 miles with many curves., Southbound: 6 percent grade for 2 miles followed by milder grades for many miles.",Road Grade,Grade,"US 89, on US 89 between Geneva and Montpelier, ID",Geneva,ID,83238
810,45.685137,-113.93387,"7257 ft elev, Eastbound: 5 percent grade for 2 miles, Westbound: 6 percent grade for 1 mile to the junction of 43 and US93",Road Grade,Grade,"MT 43, on MT 43 west of Wisdom, MT",Gibbonsville,ID,83463
811,42.95882,-115.28193999999999,11 - 8 height clearance (136),Low Clearance,LC11,Pasadena Basin Rd,Glenns Ferry,ID,83623
812,45.845034999999996,-116.23793,"4363 ft elev, Northbound: 7 percent grade for over 2 miles., Southbound: 7 percent grade descent for 8 miles with a 2 lane bridge at the bottom",Road Grade,Grade,"US 95, on US 95 south of Grangeville, ID",Grangeville,ID,83530
813,45.928468,-116.08044,"3368 ft elev, Northbound: 6 percent grade descent for 6 miles with many slow curves.",Road Grade,Grade,"ID 13, on UD 13 between Grangeville and Kamiah, ID",Grangeville,ID,83530
814,43.837328,-116.244045,"4246 ft elev, Northbound: 7 percent grade descent for 5 miles., Southbound: 7 percent grade descent for 3 miles, followed by a break and 6 percent grade for 2 miles.",Road Grade,Grade,"ID 55, on ID 55 north of Boise and south of Horseshoe Bend, ID",Horseshoe Bend,ID,83629
815,43.845384,-116.229698,"3935 ft elev, Runaway Ramp northbound off to the right and uphill",Runaway Ramp,Ramp,"ID 55, on ID 55 north of Boise and south of Horseshoe Bend, ID",Horseshoe Bend,ID,83629
816,43.862227000000004,-116.21600900000001,"3570 ft elev, Runaway Ramp northbound off to the right and uphill",Runaway Ramp,Ramp,"ID 55, on ID 55 north of Boise and south of Horseshoe Bend, ID",Horseshoe Bend,ID,83629
817,43.874703000000004,-116.203199,"3244 ft elev, Runaway Ramp northbound off to the right and uphill",Runaway Ramp,Ramp,"ID 55, on ID 55 north of Boise and south of Horseshoe Bend, ID",Horseshoe Bend,ID,83629
818,43.887671000000005,-116.207866,"2833 ft elev, Runaway Ramp northbound off to the right",Runaway Ramp,Ramp,"ID 55, on ID 55 north of Boise and south of Horseshoe Bend, ID",Horseshoe Bend,ID,83629
819,43.932038,-115.66917099999999,"6133 ft elev, May be closed in winter, Eastbound: 6 percent grade for 3 miles, Westbound: 6 percent grade descent for 5 miles of curves and hairpins, followed by 3 miles of 4 percent grade.",Road Grade,Grade,"ID 21, on Idaho 21 west of Lowman, ID",Idaho City,ID,83631
820,43.483164,-112.044583,13 - 4 height clearance (136),Low Clearance,LC13,W 17th St,Idaho Falls,ID,83402
821,43.49409,-112.0362,11 - 6 height clearance (136),Low Clearance,LC11,Birch St,Idaho Falls,ID,83402
822,43.49602,-112.03508000000001,13 - 8 height clearance,Low Clearance,LC13,Yellowstone Ave\/20,Idaho Falls,ID,83402
823,44.674566,-111.275885,"7085 ft elev, Eastbound: 5 percent grade for 1.5 miles., Westbound: 6 percent grade for over 2 miles.",Road Grade,Grade,"US 20, on US 20 west of Yellowstone National Park on the ID-MT state line",Island Park,ID,83429
824,46.603614,-116.47306100000002,"2972 ft elev, Eastbound: 6 percent grade descent for 4 miles, with some switchbacks, into Ahsahka, ID, Westbound: 8-9 percent grade descent for over 2 miles, with some switchbacks.",Road Grade,Grade,"P1, on Highway P1 between Southwick and Kendrick, ID",Kendrick,ID,83537
825,46.640141,-116.718324,"2434 ft elev, Southbound: 8 percent grade descent for 2.5 miles into Kendrick, ID with a sharp turn and stop sign at the bottom.",Road Grade,Grade,"99, on Highway 99 between Troy and Kendrick, ID",Kendrick,ID,83537
826,46.667102,-116.613899,"2639 ft elev, Southbound: 7 percent grade descent for 4 miles into Kendrick, ID",Road Grade,Grade,"3, on Highway 3 between Deary and Kendrick, ID",Kendrick,ID,83537
827,46.622091,-116.638457,"1358 ft elev, Runaway Ramp southbound off to the right",Runaway Ramp,Ramp,"3, on Highway 3 between Deary and Kendrick, ID",Kendrick,ID,83537
828,46.630328000000006,-116.628222,"1554 ft elev, Runaway Ramp southbound off to the right",Runaway Ramp,Ramp,"3, on Highway 3 between Deary and Kendrick, ID",Kendrick,ID,83537
829,43.871772,-114.71550800000001,"8660 ft elev, Northbound: 6 percent grade descent for 5 miles with many 30-40 mph curves, Southbound: 6 percent grade descent for 8 miles and many curves",Road Grade,Grade,"ID 75, on ID 75 north of Ketchum, ID",Ketchum,ID,83340
830,46.449346999999996,-116.81053,13 - 10 height clearance,Low Clearance,LC13,US 12 Senic- Hewett Rd,Lapwai,ID,83540
831,42.616844,-111.977244,"5410 ft elev, Runaway Ramp westbound off to the right",Runaway Ramp,Ramp,"US 30, on US 30 between Lund and Lava Hot Springs, ID",Lava Hot Springs,ID,83246
832,42.619438,-111.949751,"5764 ft elev, Runaway Ramp westbound off to the right",Runaway Ramp,Ramp,"US 30, on US 30 between Lund and Lava Hot Springs, ID",Lava Hot Springs,ID,83246
833,42.123501,-112.21870200000001,13 - 6 height clearance,Low Clearance,LC13,River Rd Bridge,Lenore,ID,83541
834,46.444148999999996,-116.98313200000001,"1225 ft elev, Runaway Ramp southbound off to the right",Runaway Ramp,Ramp,"US95, on US 95 just north of Lewiston, ID",Lewiston,ID,83501
835,46.461379,-116.96521499999999,"1858 ft elev, Runaway Ramp southbound off to the right",Runaway Ramp,Ramp,"US95, on US 95 just north of Lewiston, ID",Lewiston,ID,83501
836,44.555448,-112.30918,"6881 ft elev, 3 percent grade on each side for about 1 mile followed by miles of rolling hills",Road Grade,Grade,"I-15, on I-15 at ID-MT state line",Lima,ID,59739
837,46.635294,-114.580196,"5229 ft elev, Eastbound: 5 percent grade descent for 4 miles, Westbound: 6 percent grade descent for 5 miles with many curves.",Road Grade,Grade,"US 12, on US 12 west of Missoula, MT at the MT-ID state line",Lolo,ID,59847
838,44.033215000000006,-115.61966799999999,"5885 ft elev, May be closed in winter, Eastbound: 4-6 percent grade descent for over 9 miles with curves and sharp turns., Westbound: 5 percent grade for a mile and then mild 2-4 percent grades.",Road Grade,Grade,"ID 21, on Idaho 21 east of Lowman, ID",Lowman,ID,83637
839,44.30977,-115.23416200000001,"6997 ft elev, May be closed in winter, This is the high point, Westbound: 6 percent up and down grade for 4 miles and then 2 miles of 5 percent rolling grade followed by rolling hills to Lowman. Some of these short hills are up to 10, grades for a overall decline of nearly 8 miles",Road Grade,Grade,"ID 21, on Idaho 21 west of Stanley, ID. Between Stanley and Lowman.",Lowman,ID,83637
840,42.165105,-112.453535,"5828 ft elev, Eastbound: 7 percent grade descent for 2 miles followed by 6 percent grades for short sections., Westbound: 6 percent grade for 1 mile followed by some milder grades with a half mile 8 percent section in the middle.",Road Grade,Grade,"ID 38, on ID 38 between Holbrook and Malad City, ID",Malad City,ID,83252
841,42.334232,-113.503845,"5713 ft elev, Northbound: mild grades for 2 miles and then 6 percent for 1 mile. Just north of Albion is a 5 percent grade for 2 miles., Southbound: 5 percent grade descent for 2 miles followed by milder grades but with a stop sign at the bottom.",Road Grade,Grade,"ID 77, on ID 77 between Malta and Albion, ID",Malta,ID,83342
842,43.353955,-116.93599099999999,"4293 ft elev, Northbound: 4-5 percent grade descents for 6 miles followed by 6 percent grade for over 3 miles.",Road Grade,Grade,"US 95, on US 95 south of Marsing, ID",Marsing,ID,83639
843,44.929625,-116.15581200000001,"5333 ft elev, Northbound: 5 percent grade descent for about a mile and then 7 percent grade for 3 miles.",Road Grade,Grade,"Id 55, on ID 55 between McCall and Meadows, ID",McCall,ID,83638
844,42.56706,-112.179381,13 - 10 height clearance,Low Clearance,LC13,E Arimo Rd,McCammon,ID,83250
845,44.424678,-116.822308,"3249 ft elev, Northbound: 6 percent grade descent for 3 miles., Southbound: 6 percent grade for 2 miles.",Road Grade,Grade,"US 95, on US 95 north of Weiser, ID",Midvale,ID,83645
846,42.364093,-111.56052199999999,"7432 ft elev, Eastbound: 6 percent grade descent for 3 miles followed by 5 percent for 3 miles with curves.",Road Grade,Grade,"ID 36, on ID 36 west of Montpelier, ID",Montpelier,ID,83254
847,43.25955,-115.528604,"4967 ft elev, Eastbound: short rolling hills, climbs and descents, Westbound: 6 percent grade descent for 2 miles followed by rolling hills and then 5 percent grade for over 5 miles.",Road Grade,Grade,"US 20, on US 20 east of Mountain Home, ID",Mountain Home,ID,83647
848,47.456111,-115.69528700000001,"4662 ft elev, Westbound: 6 percent grade descent for 5 miles., Eastbound: 6 percent grade for 2 miles and then 5 percent for 1 mile",Road Grade,Grade,"I-90, on I-90 at the MT-ID state line",Mullan,ID,83846
849,47.465146000000004,-115.753472,"3724 ft elev, Runaway Ramp westbound off to the right",Runaway Ramp,Ramp,"I-90, on I-90 at the MT-ID state line",Mullan,ID,83846
850,47.469584000000005,-115.76883000000001,"3455 ft elev, Runaway Ramp westbound off to the right",Runaway Ramp,Ramp,"I-90, on I-90 at the MT-ID state line",Mullan,ID,83846
851,43.57468,-116.54867,11 - 0 height clearance (136),Low Clearance,LC11,1st St N,Nampa,ID,83687
852,43.575520000000004,-116.54527,12 - 0 height clearance (136),Low Clearance,LC12,3rd St N,Nampa,ID,83687
853,43.577709999999996,-116.55309,13 - 6 height clearance,Low Clearance,LC13,1st St N,Nampa,ID,83687
854,43.580090000000006,-116.56005,13 - 6 height clearance,Low Clearance,LC13,11th Ave,Nampa,ID,83687
855,43.58665,-116.54321999999999,14 - 6 height clearance,Low Clearance,LC14,Garrity Blvd,Nampa,ID,83687
856,46.379164,-116.12273300000001,"3123 ft elev, 65 ft vehicle restriction, Westbound: 6-7 percent grade descent for over 7 miles of switchbacks and sharp curves ending just inside the town of Greer, ID",Road Grade,Grade,"ID 11, on ID 11 east of Greer, ID",Orofino,ID,83544
857,46.449368,-116.27651999999999,"3036 ft elev, Northbound: 6 percent grade descent for 5 miles into Orofino, ID with some switchbacks., Westbound: 8-9 percent grade descent for over 2 miles, with some switchbacks.",Road Grade,Grade,"7, on Highway 7",Orofino,ID,83544
858,42.86306,-112.44911,12 - 2 height clearance (136),Low Clearance,LC12,W Center St,Pocatello,ID,83201
859,42.887190000000004,-112.47643000000001,13 - 6 height clearance,Low Clearance,LC13,N Main St,Pocatello,ID,83201
860,45.693478000000006,-113.94840500000001,"7015 ft elev, Northbound: 6 percent grade descent for 6.5 miles, Southbound: 6 percent grade for over 3 miles followed by a milder 4 percent grade for 7 miles.",Road Grade,Grade,"US 93, on US 93 west of Butte, MT on the MT-ID state line",Salmon,ID,83467
861,43.492051000000004,-111.45413500000001,"5649 ft elev, Eastbound: 6 percent grade descent for 2 miles followed by milder grades and a couple more short 6 percent grade sections",Road Grade,Grade,"US 26, on US 26 between Ririe, ID and Alpine Junction, WY",Swan Valley,ID,83449
862,42.54557,-114.4406,13 - 8 height clearance,Low Clearance,LC13,Eastland Dr,Twin Falls,ID,83301
863,44.246916999999996,-116.98045900000001,14 - 0 height clearance,Low Clearance,LC14,"Business 95 under Commercial St, S of W Idaho St",Weiser,ID,83762
864,42.812529999999995,-114.77765,13 - 10 height clearance,Low Clearance,LC13,E 2700 S,Wendell,ID,83355
865,45.770314,-116.299104,"2084 ft elev, Runaway Ramp southbound off to the right and uphill",Runaway Ramp,Ramp,"US 95, on US 95 south of Grangeville, ID",Whitebird,ID,83554
866,45.804856,-116.28498700000002,"3025 ft elev, Runaway Ramp southbound off to the right and uphill",Runaway Ramp,Ramp,"US 95, on US 95 south of Grangeville, ID",Whitebird,ID,83554
867,45.828082,-116.253616,"3615 ft elev, Runaway Ramp southbound off to the right and uphill",Runaway Ramp,Ramp,"US 95, on US 95 south of Grangeville, ID",Whitebird,ID,83554
868,46.255951,-116.60515500000001,"3751 ft elev, Northbound: 6 percent grade descent for 4 miles followed by 5 percent for 2 miles and then 4 percent for 2.5 miles",Road Grade,Grade,"US 95, on US 95 north of Winchester, ID",Winchester,ID,83555
869,47.38067,-116.87603999999999,13 - 10 height clearance,Low Clearance,LC13,W Sunny Slopes Rd,Worley,ID,83876
870,47.40252,-116.91683,13 - 10 height clearance,Low Clearance,LC13,S Cave Bay Rd,Worley,ID,83876
871,41.060829999999996,-88.85883000000001,13 - 0 height clearance (136),Low Clearance,LC13,E 3000 N Rd,Ancona,IL,61311
872,40.230259999999994,-90.95388,13 - 9 height clearance,Low Clearance,LC13,Main St,Augusta,IL,62311
873,41.74631,-88.33601,13 - 9 height clearance,Low Clearance,LC13,W Lake St,Aurora,IL,60506
874,41.754540000000006,-88.31533,13 - 9 height clearance,Low Clearance,LC13,S Broadway,Aurora,IL,60506
875,41.754862,-88.314646,12 - 1 height clearance (136),Low Clearance,LC12,E Benton St,Aurora,IL,60506
876,41.755722999999996,-88.313236,12 - 1 height clearance (136),Low Clearance,LC12,E Downer Pl,Aurora,IL,60506
877,41.756640000000004,-88.31199000000001,13 - 1 height clearance (136),Low Clearance,LC13,E Galena Blvd,Aurora,IL,60506
878,41.757535,-88.310895,14 - 1 height clearance,Low Clearance,LC14,E New York St,Aurora,IL,60506
879,41.75849,-88.30971,13 - 10 height clearance,Low Clearance,LC13,Spring St,Aurora,IL,60506
880,41.78148,-88.23169,14 - 0 height clearance,Low Clearance,LC14,N Aurora Rd,Aurora,IL,60506
881,41.14202,-87.86157,13 - 1 height clearance (136),Low Clearance,LC13,W Broadway St,Bradley,IL,60915
882,41.85952,-87.86265,14 - 1 height clearance,Low Clearance,LC14,S 25th Ave,Broadview,IL,60155
883,37.12198,-88.626868,13 - 0 height clearance (136),Low Clearance,LC13,Paducah-Brookport Rd Bridge,Brookport,IL,62910
884,42.131764000000004,-89.245512,14 - 8 height clearance,Low Clearance,LC14,E Blackhawk Dr,Byron,IL,61010
885,42.370102,-88.966514,14 - 0 height clearance,Low Clearance,LC14,West Lane Rd,Caledonia,IL,61011
886,40.08676,-91.02946999999999,13 - 8 height clearance,Low Clearance,LC13,CR 94,Camp Point,IL,62320
887,40.62304,-90.02972,13 - 10 height clearance,Low Clearance,LC13,N Norris Blacktop Rd,Canton,IL,61520
888,39.239711,-89.92817099999999,13 - 10 height clearance,Low Clearance,LC13,Shipman Rd,Carlinville,IL,62626
889,39.278618,-89.797001,13 - 6 height clearance,Low Clearance,LC13,E 1st S St,Carlinville,IL,62626
890,38.529296,-89.135814,14 - 0 height clearance,Low Clearance,LC14,E Noleman St,Centralia,IL,62801
891,40.09445,-88.24472,11 - 10 height clearance (136),Low Clearance,LC11,St Marys Rd,Champaign,IL,61820
892,40.10266,-88.2434,11 - 6 height clearance (136),Low Clearance,LC11,Stadium Dr,Champaign,IL,61820
893,40.110209999999995,-88.24218,11 - 10 height clearance (136),Low Clearance,LC11,E Green St,Champaign,IL,61820
894,40.112559999999995,-88.24181999999999,12 - 6 height clearance (136),Low Clearance,LC12,E Springfield Ave,Champaign,IL,61820
895,40.11483,-88.24113,11 - 10 height clearance (136),Low Clearance,LC11,Logan St,Champaign,IL,61820
896,40.11992,-88.23911,10 - 6 height clearance (136),Low Clearance,LC10,E Washington St,Champaign,IL,61820
897,41.651816,-87.61202,13 - 7 EX height clearance,Low Clearance,LC13,"400 E 134th St, W. of Vernon Av",Chicago,IL,
898,41.659134,-87.618082,14 - 4 height clearance,Low Clearance,LC14,"200 E 130th St, W. of Indiana Av",Chicago,IL,
899,41.663129,-87.59183900000001,14 - 2 height clearance,Low Clearance,LC14,"12740 S Doty (West) Av, S. of 127th St",Chicago,IL,
900,41.663734999999996,-87.591679,14 - 2 height clearance,Low Clearance,LC14,"12700 S Doty (East) Av, S. of 127th St",Chicago,IL,
901,41.683025,-87.62067900000001,12 - 10 height clearance (136),Low Clearance,LC12,"11550 S Michigan Av, N. of 116th St",Chicago,IL,
902,41.683994,-87.612374,11 - 6 height clearance (136),Low Clearance,LC11,"420 E Kensington Av, W. of Cottage Grove Av",Chicago,IL,
903,41.685444,-87.612095,13 - 0 height clearance (136),Low Clearance,LC13,"420 E 115th St, W. of Cottage Grove Av",Chicago,IL,
904,41.68913,-87.61129100000001,11 - 8 height clearance (136),Low Clearance,LC11,"450 E 113th St, W. of Cottage Grove Av",Chicago,IL,
905,41.692743,-87.6104,13 - 0 height clearance (136),Low Clearance,LC13,"460 E 111th St, W. of Cottage Grove Av",Chicago,IL,
906,41.696404,-87.609531,11 - 8 height clearance (136),Low Clearance,LC11,"475 E 109th St, W. of Cottage Grove Av",Chicago,IL,
907,41.700113,-87.608662,13 - 5 EX height clearance (136),Low Clearance,LC13,"600 E 107th St, W. of Cottage Grove Av",Chicago,IL,
908,41.703765999999995,-87.607825,11 - 8 height clearance (136),Low Clearance,LC11,"625 E 105th St, W. of Cottage Grove Av",Chicago,IL,
909,41.707427,-87.606999,13 - 8 height clearance,Low Clearance,LC13,"700 E 103rd St, W. of Cottage Grove Av",Chicago,IL,
910,41.712913,-87.605808,13 - 10 height clearance,Low Clearance,LC13,"712 E 100th St, W. of Cottage Grove Av",Chicago,IL,
911,41.713753999999994,-87.534633,11 - 8 height clearance (136),Low Clearance,LC11,"3700 E 100th St, E. of Ewing Av",Chicago,IL,
912,41.714725,-87.536537,14 - 2 height clearance,Low Clearance,LC14,"9950 S Avenue L, N. of 100th St",Chicago,IL,
913,41.714819,-87.53524499999999,14 - 2 height clearance,Low Clearance,LC14,"9940 S Ewing Av, N. of 100th St",Chicago,IL,
914,41.71638,-87.53771400000001,11 - 6 height clearance (136),Low Clearance,LC11,"9850 S Avenue M, N. of 99th St",Chicago,IL,
915,41.720968,-87.54711,11 - 10 height clearance (136),Low Clearance,LC11,"3100 E 96th St, E. of Baltimore Av",Chicago,IL,
916,41.722026,-87.603459,14 - 0 height clearance,Low Clearance,LC14,"830 E 95th St (EB), E. of Cottage Grove Av",Chicago,IL,
917,41.722322999999996,-87.586786,13 - 5 height clearance (136),Low Clearance,LC13,"1500 E 95th St, W. of Stony Island Av",Chicago,IL,
918,41.722651,-87.55973900000001,14 - 4 height clearance,Low Clearance,LC14,"2600 E 95th St, W. of Marquette Av",Chicago,IL,
919,41.723236,-87.585166,14 - 4 height clearance,Low Clearance,LC14,"9440 S Stony Island Av, N. of 95th St",Chicago,IL,
920,41.723244,-87.594768,13 - 6 EX height clearance,Low Clearance,LC13,"9430 S Woodlawn Av, N. of 95th St",Chicago,IL,
921,41.72332,-87.57536400000001,11 - 6 height clearance (136),Low Clearance,LC11,"9430 S Jeffery Av, N. of 95th St",Chicago,IL,
922,41.72334,-87.604596,13 - 7 EX height clearance,Low Clearance,LC13,"9430 S Cottage Grove Av, N. of 95th St",Chicago,IL,
923,41.72338,-87.570511,11 - 10 height clearance (136),Low Clearance,LC11,"9430 S Paxton Av, N. of 95th St",Chicago,IL,
924,41.723636,-87.55113399999999,14 - 4 height clearance,Low Clearance,LC14,"9450 S Commercial Av, N. of 95th St",Chicago,IL,
925,41.723756,-87.553849,13 - 5 EX height clearance (136),Low Clearance,LC13,"9430 S Escanaba Av, N. of 95th St",Chicago,IL,
926,41.723772,-87.556638,11 - 10 height clearance (136),Low Clearance,LC11,"9430 S Manistee Av, N. of 95th St",Chicago,IL,
927,41.723812,-87.54704699999999,14 - 4 height clearance,Low Clearance,LC14,"9430 S South Chicago Av, N. of 95th St",Chicago,IL,
928,41.7239,-87.56075799999999,11 - 10 height clearance (136),Low Clearance,LC11,"9430 S Colfax Av, N. of 95th St",Chicago,IL,
929,41.725526,-87.55113399999999,13 - 6 EX height clearance,Low Clearance,LC13,"9350 S Commercial Av, N. of 94th St",Chicago,IL,
